question,text,label,attacked_text
Who can be in the Victorian cabinet?,Cabinet consists of representatives elected to either house of parliament.,0,Cаbinet сonsists of reрresentatіves elеcted to eithеr hоuse of рarliament.
When have Lutheran Churches repudiated Luther's statements about the Jews?,"Since the 1980s, Lutheran Church denominations have repudiated Martin Luther's statements against the Jews and have rejected the use of them to incite hatred against Lutherans.",0,"Sincе the 1980s, Lutherаn Churсh denomіnations have repudіated Mаrtin Luthеr's statеments against the Jеws and have rejectеd the usе of them to іncite hаtred against Lutherаns."
How many times did Newcastle fight off the Scots during the 14th century?,"A 25-foot (7.6 m) high stone wall was built around the town in the 13th century, to defend it from invaders during the Border war against Scotland.",1,"A 25-foоt (7.6 m) hіgh stоne wаll was buіlt аround the tоwn in the 13th cеntury, to dеfend it from invаders during the Bordеr wаr against Scоtland."
What religion's schools were integrated into New Zealand public schools between 1979 and 1984?,"The largest decline in private school numbers occurred between 1979 and 1984, when the nation's then-private Catholic school system integrated.",0,"The largеst deсline in рrivate sсhool numbеrs оccurred between 1979 and 1984, when the natіon's then-privatе Cathоlic schоol sуstem intеgrated."
What article was published in 1937?,"For example, in his article, ""A Machine to End War"", published in 1937, Tesla stated:",0,"For еxample, in his artiсle, ""А Mаchine to Еnd Wаr"", publіshed in 1937, Teslа stаted:"
How old was Martin Luther when he married?,"At the time of their marriage, Katharina was 26 years old and Luther was 41 years old.",0,"At the timе of their mаrriage, Кatharina was 26 yеars оld and Luthеr was 41 yeаrs оld."
What do these teachers NOT do?,These teachers do not teach by rote but attempt to find new invigoration for the course materials on a daily basis.,0,These teаchers do not tеach by rotе but attеmpt to fіnd nеw invigoratiоn for the coursе materіals on a dailу bаsis.
Which new subdivision of ABC films produced programming for U.S. syndication?,"In 1972, the new rules resulted in the company's decision to split ABC Films into two separate companies: the existing Worldvision Enterprises, which would produce and distribute programming for U.S. syndication, and ABC Circle Films as a production unit.",0,"In 1972, the nеw rulеs rеsulted in the comрany's dеcision to sрlit ABС Fіlms into twо separatе compаnies: the eхisting Wоrldvision Enterprisеs, which wоuld produсe and dіstribute prоgramming for U.S. sуndication, and АBC Cіrcle Fіlms as a prоduction unіt."
What led to Newcastle's fall from power as military advisor?,"The British failures in North America, combined with other failures in the European theater, led to the fall from power of Newcastle and his principal military advisor, the Duke of Cumberland.",0,"The Вritish failurеs in Nоrth Americа, combinеd with other fаilures in the Euroрean theatеr, lеd to the fаll from powеr of Newcаstle and his princiрal milіtary advisоr, the Dukе of Cumbеrland."
"What happens when a person's capabilities aer lowered, as it relates to their income?","When a person’s capabilities are lowered, they are in some way deprived of earning as much income as they would otherwise.",0,"When a persоn’s caрabilіties are lоwered, they are in some wаy deprivеd of еarning as muсh іncome as they wоuld othеrwise."
How much does petroleum account for of the national import bill?,Petroleum accounts for 20% to 25% of the national import bill.,0,Рetroleum accоunts for 20% to 25% of the natiоnal imрort bіll.
How many people were lost in Algiers during 1620-21?,"Algiers lost 30 to 50 thousand inhabitants to it in 1620–21, and again in 1654–57, 1665, 1691, and 1740–42.",0,"Algiеrs lоst 30 to 50 thousаnd inhаbitants to it in 1620–21, and again in 1654–57, 1665, 1691, and 1740–42."
How accurate did Guo make the reformed lunisolar calendar?,"Among Kublai Khan's top engineers and scientists was the astronomer Guo Shoujing, who was tasked with many public works projects and helped the Yuan reform the lunisolar calendar to provide an accuracy of 365.2425 days of the year, which was only 26 seconds off the modern Gregorian calendar's measurement.",0,"Amоng Kublaі Khаn's tоp engineеrs and scіentists was the astronomеr Guо Shoujіng, who was tаsked with mаny publiс wоrks prоjects and helрed the Yuаn refоrm the lunіsolar calendаr to providе an accurаcy of 365.2425 dаys of the yеar, which was only 26 seсonds off the mоdern Gregorіan cаlendar's measurеment."
How long would this coalition last?,"On 28 February 2008, Kibaki and Odinga signed an agreement on the formation of a coalition government in which Odinga would become Kenya's second Prime Minister.",1,"On 28 Februаry 2008, Kibakі and Odingа signеd an agrеement on the formatiоn of a coаlition govеrnment in which Оdinga wоuld becomе Kenуa's sеcond Primе Мinister."
Who came up with germ theory?,This and other observations of acquired immunity were later exploited by Louis Pasteur in his development of vaccination and his proposed germ theory of disease.,0,This and other obsеrvations of аcquired іmmunity were latеr exploіted by Lоuis Pastеur in his develоpment of vaссination and his propоsed gеrm thеory of dіsease.
Where was the boat demonstration given?,"In 1898, Tesla demonstrated a radio-controlled boat—which he dubbed ""teleautomaton""—to the public during an electrical exhibition at Madison Square Garden.",0,"In 1898, Teslа dеmonstrated a radiо-cоntrolled bоat—which he dubbеd ""teleautоmatоn""—to the publіc during an electrіcal eхhibition at Madisоn Squarе Gаrden."
What was the memoir entitled which was submitted to the American Philosophical Society?,"In 1807, Maclure commenced the self-imposed task of making a geological survey of the United States.",1,"In 1807, Maсlure cоmmenced the self-impоsed tаsk of mаking a geоlogical surveу of the Unitеd Stаtes."
What has been analyzed to compare Amazon rainfall in the past and present?,"Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin.",0,"Аnalyses of sеdiment deposіts from Amazоn bаsin рaleolakes and from the Amazоn Fаn indiсate that rainfаll in the bаsin during the LGМ was lowеr than for the рresent, and this was almоst cеrtainly аssociated with reducеd mоist tropiсal vegеtation сover in the basіn."
What is included with each packet label,It may also be labeled with the sequence number of the packet.,1,It maу аlso be labеled with the sequencе numbеr of the packеt.
How long is the section that turns north?,The river makes a distinctive turn to the north near Chur.,1,The rіver mаkes a dіstinctive turn to the nоrth nеar Сhur.
What injury did the Carolina Panthers lose Kelvin Benjamin to during their preseason?,"Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers.",1,"Cаrolina startеd the seasоn 14–0, not only settіng franchisе reсords for the bеst stаrt and the lоngest single-sеason winnіng streаk, but alsо pоsting the bеst stаrt to a sеason by an NFС tеam in NFL hіstory, breаking the 13–0 rеcord prevіously sharеd with the 2009 Nеw Orlеans Saіnts and the 2011 Grеen Вay Pаckers."
In what decades was Dudley Simpson most active in contributing to Doctor Who?,"Simpson's first Doctor Who score was Planet of Giants (1964) and he went on to write music for many adventures of the 1960s and 1970s, including most of the stories of the Jon Pertwee/Tom Baker periods, ending with The Horns of Nimon (1979).",0,"Sіmpson's fіrst Doctоr Who sсore was Planеt of Gіants (1964) and he wеnt on to writе musiс for manу аdventures of the 1960s and 1970s, includіng most of the storіes of the Jоn Pеrtwee/Tom Bаker periоds, еnding with The Hоrns of Nimоn (1979)."
In what city is Rangi Ruru Girls' School?,"There are three private schools (including the secondary school, St Dominic's College) operated by the Catholic schismatic group, the Society of St Pius X in Wanganui.",1,"There are threе рrivate schoоls (inсluding the seсondary schoоl, St Domіnic's Сollege) operаted by the Catholiс schismatіc grоup, the Sоciety of St Pіus Х in Wangаnui."
When did ISIL pledge allegiance to al-Qaeda?,The group gained prominence after it drove Iraqi government forces out of key cities in western Iraq in a 2014 offensive.,1,The grouр gainеd prоminence after it drоve Iraqі gоvernment forcеs out of keу сities in westеrn Irаq in a 2014 offеnsive.
How many men were in Robert's army?,"After allying himself with Croatia and the Catholic cities of Dalmatia, in 1081 he led an army of 30,000 men in 300 ships landing on the southern shores of Albania, capturing Valona, Kanina, Jericho (Orikumi), and reaching Butrint after numerous pillages.",0,"After allyіng himself with Croatiа and the Cаtholic citіes of Dalmаtia, in 1081 he lеd an аrmy of 30,000 mеn in 300 shiрs lаnding on the sоuthern shоres of Albаnia, cаpturing Vаlona, Kaninа, Jerіcho (Orіkumi), and reaсhing Вutrint after numеrous рillages."
