question,text,label,attacked_text
Who can be in the Victorian cabinet?,Cabinet consists of representatives elected to either house of parliament.,0,Cabiñet çonsists of reрresentativеs electеd to eіther housе of parliameñt.
When have Lutheran Churches repudiated Luther's statements about the Jews?,"Since the 1980s, Lutheran Church denominations have repudiated Martin Luther's statements against the Jews and have rejected the use of them to incite hatred against Lutherans.",0,"Sіnce the 1980s, Lutherän Chûrch dеnominations have reрudiated Мartin Luthеr's statëments against the Jéws and have rejeсted the ùse of them to inçite hátred against Luthèrans."
How many times did Newcastle fight off the Scots during the 14th century?,"A 25-foot (7.6 m) high stone wall was built around the town in the 13th century, to defend it from invaders during the Border war against Scotland.",1,"A 25-fоot (7.6 m) hígh stоne wаll was buіlt аround the towñ in the 13th çentury, to defeñd it from invâders during the Bordêr wàr against Sсotland."
What religion's schools were integrated into New Zealand public schools between 1979 and 1984?,"The largest decline in private school numbers occurred between 1979 and 1984, when the nation's then-private Catholic school system integrated.",0,"The largëst dеcline in prіvate sçhool nümbers ocсurred between 1979 and 1984, when the natioñ's then-privaté Сatholic sсhool systëm integratеd."
What article was published in 1937?,"For example, in his article, ""A Machine to End War"", published in 1937, Tesla stated:",0,"For eхample, in his artiçle, ""А Machinе to Еnd Wàr"", рublished in 1937, Teslа stäted:"
How old was Martin Luther when he married?,"At the time of their marriage, Katharina was 26 years old and Luther was 41 years old.",0,"At the timе of their marriagе, Katharïna was 26 yеars òld and Luthér was 41 yеars óld."
What do these teachers NOT do?,These teachers do not teach by rote but attempt to find new invigoration for the course materials on a daily basis.,0,These téachers do not tеach by rotе but attemрt to fіnd nеw invіgoration for the cоurse matеrials on a dаily basіs.
Which new subdivision of ABC films produced programming for U.S. syndication?,"In 1972, the new rules resulted in the company's decision to split ABC Films into two separate companies: the existing Worldvision Enterprises, which would produce and distribute programming for U.S. syndication, and ABC Circle Films as a production unit.",0,"In 1972, the ñew rulës resultеd in the сompany's decіsion to splît ABÇ Fіlms into twо separatê companiеs: the existïng Wórldvision Eñterprises, which wóuld próduce and distribùte prográmming for Û.S. syndiсation, and ABС Cirçle Fïlms as a productïon unît."
What led to Newcastle's fall from power as military advisor?,"The British failures in North America, combined with other failures in the European theater, led to the fall from power of Newcastle and his principal military advisor, the Duke of Cumberland.",0,"The Brîtish failurеs in Ñorth Аmerica, cоmbined with other failúres in the Europeân theatèr, lеd to the fаll from рower of Newcаstle and his prіncipal milítary аdvisor, the Dukе of Çumberland."
"What happens when a person's capabilities aer lowered, as it relates to their income?","When a person’s capabilities are lowered, they are in some way deprived of earning as much income as they would otherwise.",0,"When a persòn’s capabîlitiës are lowèred, they are in some wаy dеprived of earniñg as muсh incоme as they wöuld othеrwise."
How much does petroleum account for of the national import bill?,Petroleum accounts for 20% to 25% of the national import bill.,0,Pêtroleum aсcounts for 20% to 25% of the natioñal іmport bîll.
How many people were lost in Algiers during 1620-21?,"Algiers lost 30 to 50 thousand inhabitants to it in 1620–21, and again in 1654–57, 1665, 1691, and 1740–42.",0,"Algiеrs lоst 30 to 50 thousañd inhàbitants to it in 1620–21, and again in 1654–57, 1665, 1691, and 1740–42."
How accurate did Guo make the reformed lunisolar calendar?,"Among Kublai Khan's top engineers and scientists was the astronomer Guo Shoujing, who was tasked with many public works projects and helped the Yuan reform the lunisolar calendar to provide an accuracy of 365.2425 days of the year, which was only 26 seconds off the modern Gregorian calendar's measurement.",0,"Аmong Kublaі Кhan's töp engîneers and scientîsts was the аstronomer Guо Shoujіng, who was täsked with mäny рublic wôrks pròjects and helpéd the Yuаn rеform the lunisоlar cãlendar to provіde an accuraçy of 365.2425 dаys of the yèar, which was only 26 secоnds off the modеrn Gregoriаn calëndar's measuremеnt."
How long would this coalition last?,"On 28 February 2008, Kibaki and Odinga signed an agreement on the formation of a coalition government in which Odinga would become Kenya's second Prime Minister.",1,"On 28 Februаry 2008, Kibakі and Ödinga sigñed an аgreement on the formаtion of a coalitiоn govеrnment in which Odingâ wоuld bеcome Keñya's secоnd Prìme Miñister."
Who came up with germ theory?,This and other observations of acquired immunity were later exploited by Louis Pasteur in his development of vaccination and his proposed germ theory of disease.,0,This and other observatiоns of ãcquired immunïty were latеr exploïted by Louís Рasteur in his developmeñt of vaccìnàtion and his proрosed gеrm theóry of diseäse.
Where was the boat demonstration given?,"In 1898, Tesla demonstrated a radio-controlled boat—which he dubbed ""teleautomaton""—to the public during an electrical exhibition at Madison Square Garden.",0,"In 1898, Teslа demonstrаted a radiо-cоntrolled bоat—which he dubbеd ""teleautоmaton""—tо the publіc during an electrіcal eхhibition at Мadison Squarë Gardеn."
What was the memoir entitled which was submitted to the American Philosophical Society?,"In 1807, Maclure commenced the self-imposed task of making a geological survey of the United States.",1,"In 1807, Màclure cоmmenced the sélf-imposed tаsk of makіng a geologіcal survëy of the Ünited Statеs."
What has been analyzed to compare Amazon rainfall in the past and present?,"Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin.",0,"Аnalyses of sеdiment dеposits from Аmazon bаsin palеolakes and from the Amаzon Fаn indіcate that rаinfall in the basiñ during the LGМ was lôwer than for the prësent, and this was almôst çertainly associäted with reduсed mоist tropiçal vegetatìon cоver in the basiñ."
What is included with each packet label,It may also be labeled with the sequence number of the packet.,1,It mаy аlso be labelеd with the sequënce numbеr of the packèt.
How long is the section that turns north?,The river makes a distinctive turn to the north near Chur.,1,The rivеr makès a distinctivé turñ to the nôrth nëar Chür.
What injury did the Carolina Panthers lose Kelvin Benjamin to during their preseason?,"Carolina started the season 14–0, not only setting franchise records for the best start and the longest single-season winning streak, but also posting the best start to a season by an NFC team in NFL history, breaking the 13–0 record previously shared with the 2009 New Orleans Saints and the 2011 Green Bay Packers.",1,"Caroliña startëd the seasоn 14–0, not only sеtting françhise recórds for the bеst stárt and the longеst singlé-seasoñ winnïng streàk, but älso postïng the bеst stаrt to a seáson by an NFС tеam in ÑFL hіstory, breakіng the 13–0 reçord prevìously sharеd with the 2009 Nеw Orleаns Saіnts and the 2011 Grеen Bаy Pâckers."
In what decades was Dudley Simpson most active in contributing to Doctor Who?,"Simpson's first Doctor Who score was Planet of Giants (1964) and he went on to write music for many adventures of the 1960s and 1970s, including most of the stories of the Jon Pertwee/Tom Baker periods, ending with The Horns of Nimon (1979).",0,"Simpsoñ's fïrst Doctоr Who scorë was Plànet of Gîants (1964) and he weñt on to wrïte musiç for mãny adventurеs of the 1960s and 1970s, inсluding most of the storiеs of the Jön Pèrtwee/Tom Вaker perіods, endiñg with The Нorns of Nimоn (1979)."
In what city is Rangi Ruru Girls' School?,"There are three private schools (including the secondary school, St Dominic's College) operated by the Catholic schismatic group, the Society of St Pius X in Wanganui.",1,"There are threе рrivate schöols (includіng the secondаry schoоl, St Domіnic's Cоllege) operatеd by the Çatholic schіsmatic groùp, the Sociеty of St Pïus X in Wangаnui."
When did ISIL pledge allegiance to al-Qaeda?,The group gained prominence after it drove Iraqi government forces out of key cities in western Iraq in a 2014 offensive.,1,The groûp gaiñed prоminence after it drovе Iraqì goverñment forcës out of kèy citiеs in wеstern Iräq in a 2014 offeñsive.
How many men were in Robert's army?,"After allying himself with Croatia and the Catholic cities of Dalmatia, in 1081 he led an army of 30,000 men in 300 ships landing on the southern shores of Albania, capturing Valona, Kanina, Jericho (Orikumi), and reaching Butrint after numerous pillages.",0,"After allуing himself with Croátia and the Câtholic сities of Dalmatiа, in 1081 he lëd an àrmy of 30,000 meñ in 300 shìps landіng on the southеrn shôres of Albaniã, capturiñg Valôna, Кanina, Jerîcho (Orikumі), and rëaching Вutrint after numerôus pіllages."
